"";"data_coleta_dados";"comite";"comite_numero";"nome_reuniao";"data_reuniao";"data_postagem";"url_link";"numero_link";"formato_link"
"204";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 03/10/2014";2014-10-03;2014-12-23;"http://www.sigrh.sp.gov.br/public/uploads/records/8082/resumo-executivo-5-reuniao-plenaria-extraordinaria-03-10-2014.pdf";"ata_1";".pdf"
"205";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 23/09/2014";2014-09-23;2014-12-23;"http://www.sigrh.sp.gov.br/public/uploads/records/8081/resumo-executivo-4-reuniao-plenaria-extraordinaria-23-09-2014.pdf";"ata_1";".pdf"
"206";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 28/07/2014";2014-07-28;2014-12-23;"http://www.sigrh.sp.gov.br/public/uploads/records/8080/resumo-executivo-3-reuniao-plenaria-extraordinaria-28-07-2014.pdf";"ata_1";".pdf"
"207";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 26/05/2014";2014-05-26;2014-08-05;"http://www.sigrh.sp.gov.br/public/uploads/records/2290/resumo-executivo-2-reuniao-plenaria-extraordinaria-26-05-2014.pdf";"ata_1";".pdf"
"208";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 05/02/2014";2014-02-05;2014-05-30;"http://www.sigrh.sp.gov.br/public/uploads/records/2275/resumo-executivo-1-reuniao-plenaria-extraordinaria-05-02-2014.pdf";"ata_1";".pdf"
"209";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 18/12/2013";2013-12-18;2014-05-30;"http://www.sigrh.sp.gov.br/public/uploads/records/2274/resumo-executivo-8-reuniao-plenaria-extraordinaria-18-12-2013.pdf";"ata_1";".pdf"
"210";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 07/11/2013";2013-11-07;2013-12-20;"http://www.sigrh.sp.gov.br/public/uploads/records/2244/resumo-executivo-7-reuniao-plenaria-extraordinaria-07-11-2013-0.pdf";"ata_1";".pdf"
"211";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 01/10/2013";2013-10-01;2013-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2232/resumo-executivo-6-reuniao-plenaria-extraordinaria-01-10-2013.pdf";"ata_1";".pdf"
"212";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/08/2013";2013-08-30;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2223/anexo-a-ata-de-30-08-2013-convidados.pdf";"ata_1";".pdf"
"213";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/08/2013";2013-08-30;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2223/anexo-a-ata-de-30-08-2013-estado.pdf";"ata_2";".pdf"
"214";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/08/2013";2013-08-30;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2223/anexo-a-ata-de-30-08-2013-municipio.pdf";"ata_3";".pdf"
"215";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/08/2013";2013-08-30;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2223/anexo-a-ata-de-30-08-2013-sociedade-civil.pdf";"ata_4";".pdf"
"216";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/08/2013";2013-08-30;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2223/resumo-executivo-5-reuniao-plenaria-extraordinaria-30-08-2013.pdf";"ata_5";".pdf"
"217";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 23/08/2013";2013-08-23;2013-10-08;"http://www.sigrh.sp.gov.br/public/uploads/records/2222/resumo-executivo-4-reuniao-plenaria-extraordinaria-23-08-2013.pdf";"ata_1";".pdf"
"218";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 13/06/2013";2013-06-13;2013-09-30;"http://www.sigrh.sp.gov.br/public/uploads/records/2214/resumo-executivo-3-reuniao-plenaria-extraordinaria-13-06-2013.pdf";"ata_1";".pdf"
"219";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 04/06/2013";2013-06-04;2013-09-30;"http://www.sigrh.sp.gov.br/public/uploads/records/2213/resumo-executivo-2-reuniao-plenaria-ordinaria-04-06-2013.pdf";"ata_1";".pdf"
"220";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 02/05/2013";2013-05-02;2013-09-30;"http://www.sigrh.sp.gov.br/public/uploads/records/2212/resumo-executivo-1-reuniao-plenaria-extraordinaria-02-05-2013.pdf";"ata_1";".pdf"
"221";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 12/03/2012";2012-03-12;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1623/resumo-executivo-12-03-2012.doc";"ata_1";".doc"
"222";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT de 06/10/2011";2011-10-06;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1622/memoria-reuniao-06-10-2011.doc";"ata_1";".doc"
"223";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 30/06/2011";2011-06-30;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1621/resumo-executivo-da-ata-30-06-2011.doc";"ata_1";".doc"
"224";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT 20/04/2011";2011-04-20;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1620/resumo-executivo-da-ata-20-04-2011-aprovada.doc";"ata_1";".doc"
"225";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT de 31/03/2011.";2011-03-31;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1619/ata-completa-eleicao-e-posse-31-03-2011.doc";"ata_1";".doc"
"226";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT de 31/03/2011.";2011-03-31;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1619/resumo-executivo-da-ata-31-03-2011-aprovada.doc";"ata_2";".doc"
"227";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT de 16/02/2011.";2011-02-16;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1618/ata-completa-plenaria-ordinaria-16-02-11.doc";"ata_1";".doc"
"228";2020-10-12;"Alto Tietê";6;"Plenária CBH-AT de 16/02/2011.";2011-02-16;2012-05-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1618/resumo-executivo-da-ata-16-02-atualizada-pos-reuniao.doc";"ata_2";".doc"
"229";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2010-03-29;2010-03-26;"http://www.sigrh.sp.gov.br/public/uploads/records/1216/resumo-executivo-da-ata-cbh-at-18-dezembro.pdf";"ata_1";".pdf"
"230";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2009-01-12;2009-03-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1078/resumo-executivo-da-a-t-a-cbh-at-12-01-2009.pdf";"ata_1";".pdf"
"231";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-12-17;2009-03-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1081/resumo-executivo-da-ata-at-17-12-2008.pdf";"ata_1";".pdf"
"232";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-11-05;2009-03-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1080/resumo-executivo-da-a-t-a-05-11-08.pdf";"ata_1";".pdf"
"233";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-10-07;2009-03-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1079/resumo-executivo-da-a-t-a-07-e-14-10-revisada.pdf";"ata_1";".pdf"
"234";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-07-28;2009-03-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1077/resumo-executivo-da-ata-at-17-12-2008.pdf";"ata_1";".pdf"
"235";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-05-26;2008-07-30;"http://www.sigrh.sp.gov.br/public/uploads/records/983/04-ata-resumo-cbh-at-26-05-08-vs-corr.pdf";"ata_1";".pdf"
"236";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-03-31;2008-07-30;"http://www.sigrh.sp.gov.br/public/uploads/records/982/03-ata-resumo31_08-public-vs-28-05.pdf";"ata_1";".pdf"
"237";2020-10-12;"Alto Tietê";6;"PLENÁRIA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2008-03-10;2008-07-30;"http://www.sigrh.sp.gov.br/public/uploads/records/981/02-ata-10-03-2008-v-28-03-2008cbh-at-resumo-executivo-public.pdf";"ata_1";".pdf"
"238";2020-10-12;"Alto Tietê";6;"Reunião Plenária Ordinária do Comitê de Bacia Hidrográfica do Alto Tietê";2008-01-28;2008-07-30;"http://www.sigrh.sp.gov.br/public/uploads/records/980/01-ata-resumida-plenaria-de-28-01.pdf";"ata_1";".pdf"
"239";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ ";2007-12-10;2008-02-13;"http://www.sigrh.sp.gov.br/public/uploads/records/945/ata-resumida-reuniao-extrartdinaria-10_12_2007.doc";"ata_1";".doc"
"240";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ ";2007-10-31;2007-12-06;"http://www.sigrh.sp.gov.br/public/uploads/records/925/ata_minuta__cbh-at_31_10_2007.doc";"ata_1";".doc"
"241";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ  - POSSE";2007-09-06;2008-02-13;"http://www.sigrh.sp.gov.br/public/uploads/records/944/ata-reuniao-ordinaria-cbh-at-6_9_2007-posse.doc";"ata_1";".doc"
"242";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ ";2007-04-12;2007-11-01;"http://www.sigrh.sp.gov.br/public/uploads/records/914/ata-resumida-reuniao-extraordinaria-do-cbh-at_12_04_2007.doc";"ata_1";".doc"
"243";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ ";2007-04-12;2007-11-01;"http://www.sigrh.sp.gov.br/public/uploads/records/914/ata-reuniao-extraordinaria-do-cbh-at_12_04_2007.doc";"ata_2";".doc"
"244";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ ";2007-03-19;2007-10-04;"http://www.sigrh.sp.gov.br/public/uploads/records/912/ata-reuniao-extraordinaria-do-cbh-at-19_03_2007.doc";"ata_1";".doc"
"245";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2006-12-19;2007-03-15;"http://www.sigrh.sp.gov.br/public/uploads/records/867/ata-reuniao-extraordinaria-do-cbh-at_19_12_2006.doc";"ata_1";".doc"
"246";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2006-10-05;2007-03-15;"http://www.sigrh.sp.gov.br/public/uploads/records/866/ata-reuniao-extraordinaria-do-cbh-at-05_10_2006.doc";"ata_1";".doc"
"247";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2006-06-29;2006-09-29;"http://www.sigrh.sp.gov.br/public/uploads/records/827/ata-reuniao-extraordinaria-do-cbh-at-29_06_2006.doc";"ata_1";".doc"
"248";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2006-04-13;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/815/ata-reuniao-extraordinaria-do-cbh-at-13_04_06.doc";"ata_1";".doc"
"249";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2005-10-25;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/813/ata-reuniao-extraordinaria-do-cbh-at-25_10_05.doc";"ata_1";".doc"
"250";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2005-07-27;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/814/ata-reuniao-ordinaria-do-cbh-at-27_07_2005.doc";"ata_1";".doc"
"251";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2005-07-06;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/811/ata-reuniao-extraordinaria-do-cbh-at-06_07_05.doc";"ata_1";".doc"
"252";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2005-06-30;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/810/ata-reuniao-extraordinaria-do-cbh-at-30_06_05.doc";"ata_1";".doc"
"253";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2005-03-15;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/812/ata-reuniao-extraordinaria-do-cbh-at-15_03_05.doc";"ata_1";".doc"
"254";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-12-14;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/809/ata-re-de-14_12_2004-processo-eleitoral.doc";"ata_1";".doc"
"255";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-09-29;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/807/ata-reuniao-extraordinaria-do-cbh-at-29-09-04.doc";"ata_1";".doc"
"256";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-07-26;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/806/ata-reuniao-extraordinaria-do-cbh-at-26_07_04.doc";"ata_1";".doc"
"257";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-06-29;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/808/ata-reuniao-extraordinaria-do-cbh-at-29_06_04.doc";"ata_1";".doc"
"258";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-05-07;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/804/ata-reuniao-extraordinaria-do-cbh-at-07-05-04.doc";"ata_1";".doc"
"259";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-04-23;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/803/ata-reuniao-extraordinaria-do-cbh-at-23-4-04.doc";"ata_1";".doc"
"260";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2004-02-19;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/805/ata-reuniao-extraordinaria-do-cbh-at-19_2_2004.doc";"ata_1";".doc"
"261";2020-10-12;"Alto Tietê";6;"ATA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2003-06-30;2006-05-24;"http://www.sigrh.sp.gov.br/public/uploads/records/767/ata-cbh-at-30-06-03.doc";"ata_1";".doc"
"262";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2003-05-29;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/802/ata-resumida-29_05_03.doc";"ata_1";".doc"
"263";2020-10-12;"Alto Tietê";6;"ATA REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2003-04-23;2006-05-24;"http://www.sigrh.sp.gov.br/public/uploads/records/766/ata-cbh-at-23-04-03.doc";"ata_1";".doc"
"264";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2003-04-14;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/801/ata-resumida-14_4_03.doc";"ata_1";".doc"
"265";2020-10-12;"Alto Tietê";6;"ATA Reunião Ordinária do Comitê de Bacia Hidrográfica do Alto Tietê";2003-04-03;2006-05-24;"http://www.sigrh.sp.gov.br/public/uploads/records/765/ata-cbh-at-03-04-03.doc";"ata_1";".doc"
"266";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2002-09-17;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/800/ata-reuniao-ordinaria-do-cbh-at-17-09-02.doc";"ata_1";".doc"
"267";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 17.09.2002";2002-09-17;2003-05-05;"http://www.sigrh.sp.gov.br/public/uploads/records/26/2002-09-17.htm";"ata_1";".htm"
"268";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 20.04.2002";2002-04-20;2003-05-05;"http://www.sigrh.sp.gov.br/public/uploads/records/25/2002-04-04.htm";"ata_1";".htm"
"269";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2001-12-19;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/795/ata-reuniao-extraordinaria-do-cbh-at-19-12-2001.doc";"ata_1";".doc"
"270";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 19.12.2001";2001-12-19;2003-05-05;"http://www.sigrh.sp.gov.br/public/uploads/records/24/2001-12-19.htm";"ata_1";".htm"
"271";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2001-11-29;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/796/ata-reuniao-extraordinaria-do-cbh-at-29-11-2001.doc";"ata_1";".doc"
"272";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 29.11.2001";2001-11-29;2003-05-05;"http://www.sigrh.sp.gov.br/public/uploads/records/23/2001-11-29.htm";"ata_1";".htm"
"273";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2001-08-30;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/797/ata-reuniao-ordinaria-do-cbh-at-30-08-2001.doc";"ata_1";".doc"
"274";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 30.08.2001";2001-08-30;2003-05-05;"http://www.sigrh.sp.gov.br/public/uploads/records/22/2001-08-30.htm";"ata_1";".htm"
"275";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2001.04.27";2001-04-28;2001-08-17;"http://www.sigrh.sp.gov.br/public/uploads/records/21/2001-04-27.htm";"ata_1";".htm"
"276";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2001-04-27;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/799/ata-reuniao-ordinaria-do-cbh-at-27-04-2001.doc";"ata_1";".doc"
"277";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2001-02-20;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/798/ata-reuniao-ordinaria-do-cbh-at-20_02_2001.doc";"ata_1";".doc"
"278";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2001.02.20";2001-02-20;2001-04-18;"http://www.sigrh.sp.gov.br/public/uploads/records/20/2001-02-20.html";"ata_1";".html"
"279";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2000-12-14;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/794/ata-reuniao-ordinaria-do-cbh-at-14_12_00.doc";"ata_1";".doc"
"280";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2000-10-20;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/792/ata-reuniao-extraordinaria-do-cbh-at-20_10_00.doc";"ata_1";".doc"
"281";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.10.20";2000-10-20;2000-12-04;"http://www.sigrh.sp.gov.br/public/uploads/records/19/2000-10-20.html";"ata_1";".html"
"282";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.09.27";2000-09-27;2000-10-23;"http://www.sigrh.sp.gov.br/public/uploads/records/18/2000-09-27.html";"ata_1";".html"
"283";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.08.24";2000-08-24;2000-10-23;"http://www.sigrh.sp.gov.br/public/uploads/records/17/2000-08-24.html";"ata_1";".html"
"284";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.07.18";2000-07-18;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/16/2000-07-18.html";"ata_1";".html"
"285";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.06.06";2000-06-06;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/15/2000-06-06.html";"ata_1";".html"
"286";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.05.02";2000-05-02;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/14/2000-05-02.html";"ata_1";".html"
"287";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";2000-02-04;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/793/ata-reuniao-ordinaria-do-cbh-at-04_02_00.doc";"ata_1";".doc"
"288";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 2000.02.04";2000-02-04;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/13/2000-02-04.html";"ata_1";".html"
"289";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-12-15;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/786/ata-reuniao-extraordinaria-cbh-at-15-12-1999.doc";"ata_1";".doc"
"290";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-11-25;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/787/ata-reuniao-extraordinaria-cbh-at-25-11-1999.doc";"ata_1";".doc"
"291";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-11-12;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/790/ata-reuniao-ordinaria-do-cbh-at-12_11_1999.doc";"ata_1";".doc"
"292";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 1999.11.12";1999-11-12;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/3/1999-11-12.html";"ata_1";".html"
"293";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-08-23;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/791/ata-reuniao-ordinaria-do-cbh-at-23_-08_-99-14hs.doc";"ata_1";".doc"
"294";2020-10-12;"Alto Tietê";6;"ATA RESUMIDA DA REUNIÃO DE 1999.06.21";1999-06-21;2000-09-22;"http://www.sigrh.sp.gov.br/public/uploads/records/2/1999-06-21.html";"ata_1";".html"
"295";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-06-15;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/785/ata-reuniao-extraordinaria-cbh-at-15-06-1999.doc";"ata_1";".doc"
"296";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-05-03;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/789/ata-reuniao-ordinaria-do-cbh-at-03_05_1999.doc";"ata_1";".doc"
"297";2020-10-12;"Alto Tietê";6;"REUNIÃO EXTRAORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1999-03-29;2006-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records/788/ata-reuniao-extraordinaria-do-cbh-at-29_03_99.doc";"ata_1";".doc"
"298";2020-10-12;"Alto Tietê";6;"REUNIÃO ORDINÁRIA DO COMITÊ DA BACIA HIDROGRÁFICA DO ALTO TIETÊ";1998-12-02;2006-05-30;"http://www.sigrh.sp.gov.br/public/uploads/records/783/ata-reuniao-ordinaria-de-2-12-98.doc";"ata_1";".doc"
