"";"data_coleta_dados";"site_coleta";"comite";"n_ugrhi";"nome_reuniao";"data_reuniao";"data_postagem";"numero_link";"url_link"
"525";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 1ª REUNIÃO EXTRAORDINÁIA DO CBH-BS DE 2008";2008-02-26;2008-05-20;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/967/ata-da-1-reuniao-extraordinaria-do-cbh-bs-2008.doc"
"526";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 25ª REUNIÃO ORDINÁRIA DO CBH-BS ";2007-12-13;2008-02-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/946/ata-25-reun-ordin2007.doc"
"527";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 24ª REUNIÃO ORDINÁRIA DO CBH-BS ";2007-06-26;2007-11-12;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/915/ata24-reun-ordin2007.doc"
"528";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 1ª REUNIÃO EXTRAORDINÁRIA DE 2007 DO CBH-BS   ";2007-02-27;2007-07-19;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/898/ata-da-1-reuniao-extraordinaria-2007-27-02-07.doc"
"529";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 23ª REUNIÃO ORDINÁRIA DO CBH-BS  DE 2006 ";2006-12-12;2007-03-07;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/862/ata-da-23-ordinaria-12-12-06.doc"
"530";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;" ATA DA 3ª REUNIÃO EXTRAORDINÁRIA DO CBH-BS  DE 2006";2006-10-10;2006-12-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/838/ata-da-3-extra10-10-06aprov.doc"
"531";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária do CBH-BS do ano de 2006";2006-07-06;2006-10-17;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/829/ata-da-2-reun-extra-06-06-2006.doc"
"532";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 22ª reunião ordinária do CBH-BS";2006-04-18;2006-06-16;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/817/ata-da-22-reun-ordin-18-04-2006.doc"
"533";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária do CBH-BS do ano de 2006";2006-01-31;2006-05-12;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/764/ata-da-1-extra31-01-06.doc"
"534";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 21ª Reunião Ordinária do CBH-BS";2005-12-09;2006-02-03;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/723/ata-21-reun-ordin-09-12-05.doc"
"535";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Extraordinária do CBH-BS do ano de 2005";2005-10-25;2005-12-20;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/699/ata3-reu-extr-25-10-05aprov.doc"
"536";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária do CBH-BS do ano de 2005";2005-06-30;2005-10-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/690/ata-da-2-reuniao-extra30-06-05aprov.doc"
"537";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária do CBH-BS de 2005";2005-05-18;2005-07-08;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/679/ata-da-1-re-extra05-18-05-05-0.doc"
"538";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária do CBH-BS de 2005";2005-05-18;2005-07-08;"ata_2";"http://www.sigrh.sp.gov.br/public/uploads/records/679/ata-da-1-re-extra05-18-05-05.doc"
"539";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 20ª Reunião Ordinária do CBH-BS";2005-03-09;2005-05-24;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/662/ata-20-reuniao-ordinaria.doc"
"540";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 19ª Reunião Ordinária do CBH-BS";2004-12-14;2005-03-14;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/645/ata-19-reuniao-ordinaria14-12-04.doc"
"541";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária de 2004";2004-06-15;2004-12-24;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/635/ata-da-2-reuniao-extraordinaria2004.htm"
"542";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 18ª rteunião ordinária do CBH-BS";2004-04-01;2004-06-22;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/568/ata-da-18-reuniao-ordinaria-do-cbhbs.htm"
"543";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"ATA DA 1ª REUNIÃO EXTRAORDINÁRIA DE 2004";2004-03-02;2004-04-23;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/241/ata-da-1-reuniao-extraordinaria2004.htm"
"544";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 17ª Reunião Ordinária do CBH-BS";2003-12-11;2004-03-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/237/ata-da-17-reuniao-ordinaria-do-cbhbs-minuta.htm"
"545";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 16ª Reunião Ordinária do CBH-BS";2003-08-12;2003-12-19;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/329/ata16ord03.htm"
"546";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª reunião extraordinária de 2003 - CBH-BS";2003-06-03;2003-08-14;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/351/ata2-reuniao_extra-junho-03.htm"
"547";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª reunião extraordinária de 2003 - CBH-BS";2003-03-18;2003-06-10;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/424/ata_1-reuniao_extraordiaria_2003minuta.htm"
"548";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 15ª reunião Ordinária do CBH-BS";2002-12-09;2003-03-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/328/ata15ord02.htm"
"549";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Extraordinária/2002";2002-11-07;2002-12-19;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/410/ataextra0302.htm"
"550";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extradordinária/2002";2002-08-07;2002-11-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/409/ataextra0202.htm"
"551";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 14ª Reunião Ordinária do CBH-BS";2002-04-08;2002-08-28;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/419/ataro01402.htm"
"552";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária/2002";2002-03-19;2002-05-07;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/408/ataextra0102.htm"
"553";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 13ª Reunião Ordinária do CBH-BS";2001-11-29;2002-03-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/418/ataro013_01.htm"
"554";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária/2001";2001-08-31;2002-02-06;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/407/ataextra0101.htm"
"555";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 12ª Reunião Ordinária do CBH-BS";2001-03-21;2001-09-14;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/417/ataro012_01.htm"
"556";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 11ª Reunião Ordinária do CBH-BS ";2000-11-22;2001-03-28;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/416/ataro011_00.htm"
"557";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 10ª Reunião Ordinária do CBH-BS";2000-07-13;2000-12-06;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/415/ataro010_00.htm"
"558";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária/2000";2000-04-17;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/307/ata01_extra2000.htm"
"559";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 9ª Reunião Ordinária do CBH-BS";1999-12-09;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/414/atao999.htm"
"560";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 5ª Reunião Extraordinária/99";1999-10-06;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/396/ataex0599.htm"
"561";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 4ª Reunião Extraordiinária/99";1999-08-27;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/392/ataex0499bs.html"
"562";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Extraordinária/99";1999-07-23;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/386/ataex0399bs.html"
"563";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária/99";1999-06-09;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/380/ataex0299bs.html"
"564";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária/99";1999-05-05;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/376/ataex0199bs.htm"
"565";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 8ª Reunião Ordinária do CBH-BS";1999-03-31;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/321/ata0899bs.html"
"566";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 5ª Reunião Extraordinária/98";1998-11-12;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/365/atae0598_1.htm"
"567";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 4ª Reunião Extraordinária/98";1998-08-04;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/364/atae0498.htm"
"568";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3º Reunião Extraordinária/98";1998-07-16;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/363/atae0398.htm"
"569";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 7ª Reunião Ordinária do CBH-BS";1998-06-02;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/320/ata0798bs.html"
"570";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária/98";1998-05-21;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/379/ataex0298bs.htm"
"571";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 6ª Reunião Ordinária/98";1998-04-07;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/421/ataro698.htm"
"572";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 5ª Reunião Ordinária do CBH-BS";1998-02-03;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/318/ata0598bs.html"
"573";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª Reunião Extraordinária/98";1998-01-27;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/374/ataex0198bs.htm"
"574";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 8ª Reunião Extraordinária/97";1997-12-16;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/367/atae0897.htm"
"575";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 4ª Reunião Ordinária do CBH-BS";1997-12-09;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/420/ataro497.htm"
"576";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 7º Reunião Extraordinária/97";1997-11-19;2000-10-04;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/366/atae0797.htm"
"577";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 6ª Reunião Extraordinária/97";1997-10-29;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/398/ataex0696bs.htm"
"578";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 5ª Reunião Extraordinária/97";1997-09-23;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/395/ataex0597.htm"
"579";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 4ª Reunião Extraordiinária/97";1997-08-27;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/390/ataex0497bs.html"
"580";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Ordinária do CBH-BS";1997-08-06;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/313/ata0397bs.html"
"581";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Extraordinária/97 ";1997-05-07;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/384/ataex0397bs.htm"
"582";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária/97";1997-01-28;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/378/ataex0297bs.htm"
"583";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;" Ata da 1ª Reunião Extraordinária/97";1997-01-15;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/372/ataex0197bs.html"
"584";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 10ª Reunião Extraordinária/96";1996-10-29;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/404/ataex1096bs.html"
"585";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 9ª Reunião Extraordinária/96";1996-10-22;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/402/ataex0996bs.html"
"586";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 8ª Reunião Extraordinária/96";1996-10-10;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/401/ataex0896bs.htm"
"587";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 7ª Reunião Extraordinária/96";1996-09-17;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/400/ataex0796bs.htm"
"588";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 6ª Reunião Extraordinária/96";1996-08-07;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/406/ataexa0696bs.html"
"589";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 5ª Reunião Extraordinária/96";1996-07-02;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/316/ata0596.htm"
"590";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 4ª Reunião Extraordinária/96";1996-04-12;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/314/ata0496.htm"
"591";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 3ª Reunião Extraordinária/96";1996-01-22;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/311/ata0396.htm"
"592";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 2ª Reunião Extraordinária/96";1996-01-17;NA;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/377/ataex0296bs.htm"
"593";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata da 1ª reunião extraordinária/96";1996-01-03;2000-09-22;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/299/ata0196_1.htm"
"594";2020-10-21;"http://www.sigrh.sp.gov.br/cbhbs/atas";"Baixada Santista";7;"Ata de Instalação do CBH-BS";1995-12-09;2000-09-26;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/130/aatainst_1.htm"
"595";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 64º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2019-09-25;2020-01-23;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/18732/ata-64-plenaria-plenaria.pdf"
"596";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 63º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2019-07-30;2020-01-23;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/18731/ata-63-plenaria-plenaria.pdf"
"597";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 62º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2019-03-28;2020-01-23;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/18730/ata-62-plenaria-plenaria.pdf"
"598";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 62º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2019-03-28;2020-01-23;"ata_2";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/18730/ata-62-plenaria.pdf"
"599";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 61º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2018-11-27;2020-01-23;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/18729/ata-61-plenaria.pdf"
"600";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 60º Reunião Plenária Ordinária CBH Sapucaí Mirim/Grande ";2018-08-28;2018-12-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/14042/ata-60-plenaria-completa.pdf"
"601";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 59ª Reunião Plenária Ordinária do CBH/SMG";2018-04-26;2018-09-13;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/13899/ata-59-reuniao-plenaria.pdf"
"602";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 58ª Reunião Plenária Ordinária do CBH/SMG";2017-12-14;2018-05-30;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/13734/ata-58-reuniao-plenaria-ordinaria-completa.pdf"
"603";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 57ª Reunião Plenária Ordinária do CBH/SMG";2017-07-13;2018-02-07;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/12539/ata-57-reuniao-plenaria-ordinaria-completa.pdf"
"604";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 56ª Reunião Plenária Ordinária do CBH/SMG";2017-03-30;2018-02-07;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/12538/ata-56-reuniao-plenaria-ordinaria-completa.pdf"
"605";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 55ª Reunião Plenária Ordinária do CBH/SMG ";2016-12-07;2017-04-13;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/12144/ata-55-reuniao-plenaria-ordinaria-completa.docx"
"606";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 54ª Reunião Ordinária do CBH/SMG de 2016";2016-06-15;2017-01-18;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/11967/ata-54-reuniao-plenaria-completa.docx"
"607";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 53ª Reunião Ordinária do CBH/SMG de 2015";2015-12-01;2016-06-24;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/11961/ata-53-reuniao-plenaria-completa.pdf"
"608";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 52ª Reunião Ordinária do CBH/SMG de 2015";2015-07-02;2016-01-13;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/11960/ata-52-reuniao-plenaria.docx"
"609";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 51ª Reunião Ordinária do CBH/SMG de 2015";2015-03-26;2015-07-17;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMG/11959/ata-51-reuniao-plenaria.docx"
"610";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 2ª Reunião Ordinária do CBH/SMG de 2014";2014-12-02;2015-04-08;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/8747/ata_02_14.doc"
"611";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 1ª Reunião Extraordinária do CBH/SMG";2014-12-02;2015-04-08;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/8748/ata_01-extraordinaria.doc"
"612";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 1ª Reunião Ordinária do CBH/SMG";2014-07-31;2014-12-17;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/8055/ata_01_14-d-o.doc"
"613";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 3ª Reunião Ordinária do CBH/SMG de 2013 ";2013-11-22;2014-10-02;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/8054/ata_03_13-publicacao-do.doc"
"614";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 2ª Reunião Ordinária do CBH/SMG";2013-08-09;2014-01-02;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/2246/ata_02_13-publicacao-do.doc"
"615";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 1ª Reunião Ordinária do CBH/SMG";2013-03-20;2013-08-27;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/2207/ata_01_13.doc"
"616";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;" Ata da 2ª Reunião Ordinária do CBH/SMG ";2012-12-04;2013-04-09;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/2164/ata_02_12-2.doc"
"617";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 1ª Reunião Ordinária do CBH/SMG";2012-05-10;2013-02-06;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/2151/ata_01_12-2-publicada-do.doc"
"618";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 3ª Reunião Ordinária do CBH/SMG";2011-12-06;2012-05-30;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/1960/ata_03_11.doc"
"619";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 2ª Reunião Ordinária do CBH/SMG de 2011";2011-06-09;2012-01-10;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/1435/ata_02_11-1.doc"
"620";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 1ª Reunião Ordinária do CBH/SMG de 2011";2011-03-14;2011-06-30;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/1383/ata-01-11.doc"
"621";2020-10-21;"http://www.sigrh.sp.gov.br/cbhsmg/atas";"Sapucaí-Mirim / Grande";8;"Ata da 3ª Reunião Ordinária do CBH/SMG de 2010";2010-12-02;2011-03-22;"ata_1";"http://www.sigrh.sp.gov.br/public/uploads/records/1329/ata-03-10.doc"
